File: ./hwmcc14/single/6s205b20.aig
63832 43.00       
63833 45.00       
63834 45.00       
63835 46.00       
63836 46.00       
63837 45.00       
63838 45.00       
63839 42.00       
63840 42.00       
63841 43.00       
63842 43.00       
63843 44.00       
63844 44.00       
63845 43.00       
63846 43.00       
63847 42.00       
63848 42.00       
63849 42.00       
63850 42.00       
63851 42.00       
63852 42.00       
63853 46.00       
63854 46.00       
63855 42.00       
63856 35.00       
63857 71.00       
63858 37.00       
63859 37.00       
63860 36.00       
63861 30.00       
63862 30.00       
63863 30.00       
63864 28.00       
63865 28.00       
63866 27.00       
63867 31.00       
63868 33.00       
63869 29.00       
63870 31.00       
63871 33.00       
63872 32.00       
63873 29.00       
63874 27.00       
63875 32.00       
63876 29.00       
63877 27.00       
63878 27.00       
63879 29.00       
63880 29.00       
63881 31.00       
63882 32.00       
63883 31.00       
63884 33.00       
63885 30.00       
63886 30.00       
63887 33.00       
63888 33.00       
63889 29.00       
63890 28.00       
63891 33.00       
63892 33.00       
63893 31.00       
63894 31.00       
63895 32.00       
63896 31.00       
63897 31.00       
63898 29.00       
63899 36.00       
63900 38.00       
63901 30.00       
63902 30.00       
63903 38.00       
63904 35.00       
63905 74.00       
63906 50.00       
63907 50.00       
63908 50.00       
63909 50.00       
63910 66.00       
63911 59.00       
63912 64.00       
63913 71.00       
63914 67.00       
63915 66.00       
63916 67.00       
63917 66.00       
63918 66.00       
63919 67.00       
63920 67.00       
63921 66.00       
63922 63.00       
63923 61.00       
63924 61.00       
63925 61.00       
63926 64.00       
63927 67.00       
63928 63.00       
63929 61.00       
63930 61.00       
63931 61.00       
63932 61.00       
63933 61.00       
63934 60.00       
63935 57.00       
63936 60.00       
63937 63.00       
63938 62.00       
63939 60.00       
63940 35.00       
63941 34.00       
63942 34.00       
63943 34.00       
63944 36.00       
63945 34.00       
63946 35.00       
63947 37.00       
63948 34.00       
63949 31.00       
63950 34.00       
63951 36.00       
63952 36.00       
63953 35.00       
63954 40.00       
63955 40.00       
63956 36.00       
63957 34.00       
63958 35.00       
63959 34.00       
63960 36.00       
63961 37.00       
63962 32.00       
63963 32.00       
63964 33.00       
63965 33.00       
63966 32.00       
63967 32.00       
63968 35.00       
63969 36.00       
63970 33.00       
63971 31.00       
63972 30.00       
63973 30.00       
63974 32.00       
63975 34.00       
63976 33.00       
63977 31.00       
63978 32.00       
63979 33.00       
63980 32.00       
63981 32.00       
63982 33.00       
63983 34.00       
63984 32.00       
63985 30.00       
63986 31.00       
63987 31.00       
63988 31.00       
63989 30.00       
63990 32.00       
63991 33.00       
63992 33.00       
63993 32.00       
63994 29.00       
63995 29.00       
63996 31.00       
63997 32.00       
63998 31.00       
63999 31.00       
64000 29.00       
64001 28.00       
64002 32.00       
64003 34.00       
64004 33.00       
64005 32.00       
64006 36.00       
64007 34.00       
64008 33.00       
64009 33.00       
64010 35.00       
64011 37.00       
64012 35.00       
64013 33.00       
64014 35.00       
64015 38.00       
64016 37.00       
64017 35.00       
64018 34.00       
64019 32.00       
64020 33.00       
64021 34.00       
64022 33.00       
64023 33.00       
64024 35.00       
64025 38.00       
64026 36.00       
64027 33.00       
64028 3.00        
64029 3.00        
64030 4.00        
64031 5.00        
64032 74.00       
64033 49.00       
64034 52.00       
64035 36.00       
64036 34.00       
64037 63.00       
64038 60.00       
64039 61.00       
64040 61.00       
64041 58.00       
64042 58.00       
64043 59.00       
64044 58.00       
64045 57.00       
64046 56.00       
64047 56.00       
64048 55.00       
64049 53.00       
64050 56.00       
64051 58.00       
64052 55.00       
64053 54.00       
64054 53.00       
64055 53.00       
64056 54.00       
64057 54.00       
64058 54.00       
64059 54.00       
64060 54.00       
64061 53.00       
64062 53.00       
64063 53.00       
64064 52.00       
64065 51.00       
64066 51.00       
64067 51.00       
64068 51.00       
64069 49.00       
64070 51.00       
64071 53.00       
64072 50.00       
64073 49.00       
64074 49.00       
64075 49.00       
64076 49.00       
64077 49.00       
64078 49.00       
64079 49.00       
64080 50.00       
64081 51.00       
64082 53.00       
64083 54.00       
64084 50.00       
64085 47.00       
64086 46.00       
64087 47.00       
64088 48.00       
64089 49.00       
64090 7.00        
64091 7.00        
64092 2.00        
64093 2.00        
64094 1.00        
64095 0.00        
64096 26.00       
64097 27.00       
64098 4.00        
64099 4.00        
64100 1.00        
64101 2.00        
64102 0.00        
64103 0.00        
64104 26.00       
64105 27.00       
64106 3.00        
64107 3.00        
64108 2.00        
64109 3.00        
64110 0.00        
64111 0.00        
64112 27.00       
64113 29.00       
64114 5.00        
64115 4.00        
64116 21.00       
64117 23.00       
64118 5.00        
64119 5.00        
64120 4.00        
64121 4.00        
64122 2.00        
64123 1.00        
64124 0.00        
64125 0.00        
64126 1.00        
64127 1.00        
64128 82.00       
64129 87.00       
64130 62.00       
64131 68.00       
64132 68.00       
64133 69.00       
64134 69.00       
64135 65.00       
64136 84.00       
64137 90.00       
64138 63.00       
64139 69.00       
64140 69.00       
64141 69.00       
64142 69.00       
64143 67.00       
64144 82.00       
64145 87.00       
64146 62.00       
64147 70.00       
64148 70.00       
64149 69.00       
64150 69.00       
64151 66.00       
64152 20.00       
64153 20.00       
64154 17.00       
64155 16.00       
64156 14.00       
64157 14.00       
64158 14.00       
64159 14.00       
64160 13.00       
64161 12.00       
64162 12.00       
64163 12.00       
64164 12.00       
64165 12.00       
64166 11.00       
64167 10.00       
64168 11.00       
64169 12.00       
64170 11.00       
64171 11.00       
64172 10.00       
64173 10.00       
64174 9.00        
64175 9.00        
64176 7.00        
64177 7.00        
64178 8.00        
64179 9.00        
64180 8.00        
64181 8.00        
64182 7.00        
64183 7.00        
64184 7.00        
64185 7.00        
64186 7.00        
64187 7.00        
64188 7.00        
64189 8.00        
64190 8.00        
64191 7.00        
64192 5.00        
64193 5.00        
64194 5.00        
64195 5.00        
64196 5.00        
64197 6.00        
64198 6.00        
64199 6.00        
64200 6.00        
64201 6.00        
64202 4.00        
64203 4.00        
64204 3.00        
64205 3.00        
64206 3.00        
64207 3.00        
64208 3.00        
64209 3.00        
64210 3.00        
64211 2.00        
64212 2.00        
64213 3.00        
64214 3.00        
64215 3.00        
64216 3.00        
64217 4.00        
64218 3.00        
64219 3.00        
64220 2.00        
64221 2.00        
64222 2.00        
64223 2.00        
64224 2.00        
64225 2.00        
64226 2.00        
64227 3.00        
64228 2.00        
64229 1.00        
64230 1.00        
64231 1.00        
64232 2.00        
64233 2.00        
64234 1.00        
64235 1.00        
64236 2.00        
64237 2.00        
64238 2.00        
64239 2.00        
64240 1.00        
64241 1.00        
64242 1.00        
64243 2.00        
64244 1.00        
64245 1.00        
64246 1.00        
64247 0.00        
64248 1.00        
64249 1.00        
64250 1.00        
64251 1.00        
64252 1.00        
64253 1.00        
64254 1.00        
64255 1.00        
64256 81.00       
64257 87.00       
64258 62.00       
64259 68.00       
64260 68.00       
64261 67.00       
64262 67.00       
64263 65.00       
64264 6.00        
64265 6.00        
64266 6.00        
64267 6.00        
64268 26.00       
64269 37.00       
64270 18.00       
64271 23.00       
64272 12.00       
64273 20.00       
64274 10.00       
64275 14.00       
64276 24.00       
64277 29.00       
64278 15.00       
64279 21.00       
64280 10.00       
64281 15.00       
64282 7.00        
64283 8.00        
64284 24.00       
64285 30.00       
64286 14.00       
64287 19.00       
64288 10.00       
64289 12.00       
64290 6.00        
64291 8.00        
64292 25.00       
64293 34.00       
64294 17.00       
64295 24.00       
64296 12.00       
64297 17.00       
64298 9.00        
64299 10.00       
64300 0.00        
64301 0.00        
64302 0.00        
64303 0.00        
64304 0.00        
64305 0.00        
64306 0.00        
64307 0.00        
64308 0.00        
64309 0.00        
64310 0.00        
64311 0.00        
64312 0.00        
64313 0.00        
64314 0.00        
64315 0.00        
64316 0.00        
64317 0.00        
64318 0.00        
64319 0.00        
64320 0.00        
64321 0.00        
64322 0.00        
64323 0.00        
64324 0.00        
64325 0.00        
64326 0.00        
64327 0.00        
64328 0.00        
64329 0.00        
64330 0.00        
64331 0.00        
64332 62.00       
64333 62.00       
64334 62.00       
64335 61.00       
64336 62.00       
64337 63.00       
64338 63.00       
64339 63.00       
64340 66.00       
64341 67.00       
64342 66.00       
64343 65.00       
64344 64.00       
64345 64.00       
64346 67.00       
64347 68.00       
64348 65.00       
64349 65.00       
64350 66.00       
64351 66.00       
64352 66.00       
64353 66.00       
64354 65.00       
64355 64.00       
64356 68.00       
64357 68.00       
64358 69.00       
64359 70.00       
64360 69.00       
64361 70.00       
64362 68.00       
64363 68.00       
64364 69.00       
64365 68.00       
64366 68.00       
64367 68.00       
64368 67.00       
64369 67.00       
64370 67.00       
64371 67.00       
64372 63.00       
64373 62.00       
64374 64.00       
64375 64.00       
64376 63.00       
64377 63.00       
64378 63.00       
64379 62.00       
64380 63.00       
64381 62.00       
64382 62.00       
64383 62.00       
64384 61.00       
64385 60.00       
64386 60.00       
64387 60.00       
64388 59.00       
64389 59.00       
64390 58.00       
64391 57.00       
64392 58.00       
64393 58.00       
64394 59.00       
64395 59.00       
64396 55.00       
64397 56.00       
64398 55.00       
64399 55.00       
64400 55.00       
64401 55.00       
64402 55.00       
64403 55.00       
64404 52.00       
64405 52.00       
64406 51.00       
64407 51.00       
64408 50.00       
64409 49.00       
64410 51.00       
64411 51.00       
64412 48.00       
64413 47.00       
64414 47.00       
64415 48.00       
64416 47.00       
64417 46.00       
64418 47.00       
64419 47.00       
64420 44.00       
64421 43.00       
64422 44.00       
64423 44.00       
64424 43.00       
64425 42.00       
64426 42.00       
64427 42.00       
64428 41.00       
64429 40.00       
64430 40.00       
64431 40.00       
64432 39.00       
64433 39.00       
64434 39.00       
64435 39.00       
64436 36.00       
64437 35.00       
64438 35.00       
64439 36.00       
64440 35.00       
64441 34.00       
64442 35.00       
64443 35.00       
64444 34.00       
64445 33.00       
64446 33.00       
64447 33.00       
64448 32.00       
64449 32.00       
64450 32.00       
64451 32.00       
64452 29.00       
64453 29.00       
